45305,52303,34381,52414,61768,49954,71185
44364,50499,32820,50563,60621,50534,70748
44094,51207,33677,49895,59982,51388,71528
44322,52115,35984,49922,58922,51523,71241
42868,51238,36237,48632,57006,50725,70237
40317,47977,34798,44668,52678,48484,65014
38101,44970,32480,40383,47895,44844,58088
36103,41903,29876,35823,44011,41440,51999
34735,40120,27857,33048,41792,39006,48567
33806,38796,26539,31570,40231,37693,46547
33208,38174,25982,30678,39359,36974,45435
33102,37917,25775,30302,39168,36508,44960
32942,38198,25694,30155,39303,36686,45562
33926,39629,26454,31073,41059,38040,47942
35737,42527,28172,33342,45330,41109,52626
40281,48517,33020,39977,52848,47152,62229
43381,52015,36449,45084,58716,51419,70687
44695,53444,36398,47631,61798,52975,74079
44323,53661,34128,47617,62545,52370,74055
41225,49119,31340,42963,54781,47881,67117
39807,47138,29801,40623,52105,45249,64151
40436,47740,29676,40120,52660,45047,64201
40879,47986,29836,40224,53712,45684,64709
42335,49194,31673,42615,56500,48172,67722
45349,52742,34612,46478,60933,53007,72888
44001,51409,33463,45529,59721,53153,72211
44085,51545,33779,45810,58950,53289,73540
44678,52162,35407,46643,58701,53951,73334
43667,51141,35413,46440,56569,52677,71920
41091,48205,34576,43424,52645,49368,66274
39165,45757,31952,39720,48077,45426,58397
37319,43045,29015,34952,43822,41629,52136
36167,41461,27121,32239,41816,39311,48423
34996,40343,26222,30827,40574,37874,46639
34294,39402,25582,29845,40024,37290,45473
34026,39045,25234,29605,39840,36980,45345
33941,38997,25331,29564,39856,37015,45622
34550,39943,26094,30790,41720,38285,48085
36227,42117,27965,34435,46166,42009,53220
41316,47918,33190,41213,53501,48720,62710
44725,51972,36904,46385,58951,53698,71669
46105,53548,37297,49030,61026,56462,74961
46279,53773,35754,48980,61655,56340,74241
42603,49403,32720,44205,55524,51693,67487
40930,47888,31122,41718,52879,48616,64064
41249,47926,30577,41497,53746,48194,62971
41740,48317,31483,41998,54483,48822,62906
43015,50047,33254,44111,56906,51430,65888
46338,53289,36403,47459,61119,56604,70701
45281,51591,35935,45420,59878,56719,70324
44852,51650,36607,44718,59334,56481,72140
45308,52113,38090,45763,58799,56772,71971
44012,50955,37461,45154,57191,55372,70503
41505,47694,35292,42669,53120,51978,65773
39561,45920,32558,38761,48725,47360,58120
37482,43069,30080,34910,44488,43423,51251
35824,40907,27969,32244,42380,40733,47698
35054,39885,26998,30460,41123,39350,45908
34382,39195,26528,29717,40488,38458,44965
33947,39017,26465,29182,40050,37596,44900
33903,39057,26375,29184,40207,37971,45148
34508,39759,27245,30615,42062,38998,47657
36065,42154,29364,34129,46471,42857,52670
41489,48341,34176,41104,53832,50183,61727
44582,52094,37646,46417,59665,55058,68521
46205,53684,38317,49017,62050,57658,70504
46333,54110,37152,49217,62987,57014,69251
42495,49423,34125,44726,56458,51875,62112
40971,47570,32057,42775,54262,49214,58947
41212,47804,31520,42913,54739,48402,58591
41601,48189,31737,43932,55854,48790,59080
43274,50002,33152,46796,58278,51424,61665
46252,53068,36346,50342,62664,55897,66336
44538,51009,36045,48411,61190,56110,66462
44255,50659,36692,48067,60314,56432,68843
44562,51198,38064,48847,59971,56662,69632
43735,50277,37415,47579,58380,55665,69249
41311,46875,35091,43730,53844,52255,64697
39772,45091,32682,39947,48796,47285,56981
37290,42672,30224,35278,44787,43235,50715
35743,40828,28273,32600,42493,40720,47462
34449,39655,27322,31418,41060,39491,45425
33999,39120,26833,30511,40199,38556,45030
33751,38874,26460,30124,39709,38416,44734
33732,39272,26452,29875,40269,38477,44984
34281,41138,27333,31286,42132,39806,46993
36187,44057,29449,34366,46491,44179,52252
41866,49845,34509,40465,54477,51509,61394
44511,52316,37565,47428,60670,56566,67945
45428,53787,38220,50805,63418,59563,68920
45277,53860,37840,52377,63943,59291,67641
41707,49536,34500,47578,58094,53574,61064
40502,48095,32391,44474,55610,50500,58264
41008,48710,32013,44760,55614,50059,57994
41528,48804,32276,45570,56727,50795,58825
43233,49806,33643,48380,59764,53381,61684
45916,53045,36881,53133,63632,58195,66701
43536,51353,36770,52036,62065,58207,66190
43303,51422,37751,51266,61332,57792,68584
44395,51705,38824,51861,61485,57900,68854
43603,50250,38057,50038,59768,56061,67862
41284,46830,35967,45874,55635,52958,63250
39929,45276,33248,41768,50509,48031,56428
37656,43455,30442,36495,46000,43582,50844
36227,41551,28749,33342,43558,41102,47958
35290,40477,27659,31740,42068,40091,46100
34884,39890,27145,31065,41319,39195,45068
34709,39437,26760,30694,40871,39116,44518
34631,39616,26843,30892,41076,38944,45149
35879,41089,27734,31993,42547,40521,47625
37951,44290,30554,34704,46020,44292,52392
42993,49745,35971,41197,54031,51594,60596
45191,51747,39436,48869,61092,56713,67910
46438,52350,40946,52368,64299,59458,69702
46633,52867,40927,52676,64682,59183,68861
43249,48631,36960,48241,58506,53354,61925
41720,47063,34831,45857,56238,50242,58958
42565,47623,34602,45935,56410,49427,58199
42955,48118,34985,46822,57481,49979,58696
44148,48981,36758,50401,60321,52511,61605
46595,51491,40409,55263,64558,57548,66640
45268,49864,40346,52724,63336,58162,66902
45228,50162,40213,52160,63107,58305,68722
45708,51111,41075,52429,63197,58333,68870
44247,49686,39799,50494,61367,56817,67995
41305,46155,37545,45385,57087,53149,63426
39676,44758,34486,40367,51702,48391,56828
37582,42563,31453,35652,47115,44069,50755
36280,41176,29148,33057,44494,41834,47023
35506,40430,27986,31342,42359,40429,44988
35173,39837,27596,30427,41167,39685,44113
35097,39284,27608,30165,40646,39451,43766
34979,39937,27942,30120,40584,39574,43912
36367,41505,28845,31116,41824,41337,45878
38551,44123,31966,34221,45161,45963,49252
43491,49473,37567,41848,53224,53250,58305
45465,51889,40455,48083,60082,57841,65322
46516,53108,42244,50932,64119,60589,67689
47082,53588,42214,50981,65162,61007,66904
43422,48836,38282,45683,59590,54821,59959
41864,46967,35721,42670,57063,51351,56565
42892,47613,35324,42033,57289,51268,56320
43525,48420,35671,42288,57538,51828,56485
44868,50032,37529,43963,60590,54787,59811
47931,52934,41267,48302,65177,59604,64844
46584,51156,40927,47334,64001,59759,65086
46174,50847,40580,48359,63306,59559,66470
46645,51057,40996,50168,63720,59159,66536
45346,49435,39714,49595,62314,57340,65546
42370,46170,37078,45979,57275,53405,61536
40478,44996,34421,41873,50923,48565,55110
38524,42954,31543,36773,45536,44140,49774
37452,41435,29610,33844,42944,41981,46638
36487,40671,28279,32144,41398,40634,44782
36049,39806,27915,31111,40504,39812,43724
35573,39541,27857,30757,40477,39624,43269
35538,39800,27845,30647,40713,39758,43579
36806,41205,28690,31914,42788,41791,45444
39494,44182,31905,35523,47765,46393,49015
43851,49495,37447,43231,55772,53331,57432
46019,51711,41033,48316,62858,58803,64193
47591,53186,42529,50353,65862,61103,65332
48206,53614,42456,50676,66816,60872,64617
44244,49120,38211,45904,60888,54540,58201
42784,47126,35778,43180,58002,51726,55140
43506,48103,35943,42690,58186,51516,54608
43852,48754,36027,43196,58821,51788,55542
45254,50310,38017,45524,61289,54144,58248
47751,53709,41575,50151,65327,58544,63081
46133,51413,41247,49170,63806,58918,62833
45959,51367,41012,49407,63795,58840,64331
46451,51535,41112,50380,64614,58927,64573
45272,49948,39939,49509,63118,57326,63890
42598,46290,37145,45658,57873,53307,60243
40574,45232,34373,41052,51647,48839,54010
38690,43054,32132,36635,45947,44697,48175
37403,41202,30263,33621,43191,42730,44691
36414,40561,29016,32327,41693,41190,42564
36076,39765,28334,31228,40602,40664,42309
35855,39443,28102,30859,40305,40423,41908
35886,39716,28228,30636,40570,40723,41920
37148,41528,29245,31985,43032,42663,43952
39628,44588,32359,35447,48532,48091,48658
44213,49552,38167,42857,55941,55497,57054
46386,52030,41919,46966,60991,59600,63169
47432,53057,43817,48449,63170,61707,64215
48071,53436,43698,48501,63372,61411,63500
44303,48429,39300,43269,56887,55075,57376
42640,46546,37121,41158,53863,52214,54264
43677,47390,37327,41563,53596,51792,53642
43708,48043,37715,42096,54318,52717,54217
45162,49653,39431,44484,56436,55579,56786
48142,52875,42991,48813,60681,59913,61439
46494,51190,42472,47351,60092,59924,61078
46286,50820,41991,47631,60322,60153,62936
46989,50893,42575,49143,61761,59820,63252
45124,49467,41145,48557,60616,58031,62342
42496,46397,38331,44419,55503,53832,58420
40847,45171,35216,40136,49900,49004,52184
39150,42735,32525,35878,45163,45183,46766
37944,41276,30900,33398,42518,43048,43809
36834,40193,29887,32146,41190,42000,41972
36287,39775,29426,31385,40606,41296,41192
36071,39280,29140,30975,40246,40912,40561
36413,39314,29068,31327,40555,41409,40966
37791,40785,30246,33374,43331,44250,42745
40213,43273,33324,38097,49214,50042,47137
44755,48800,38875,44832,55820,56308,55526
46731,51855,42360,48002,61410,59856,60550
47649,53219,43997,49501,64168,61739,61374
48273,53371,44438,49748,65077,62093,60916
44821,48929,40015,44172,59537,55822,55561
43188,47866,37737,41790,57146,52540,52869
44102,48662,37744,41652,57470,52883,52617
44372,48692,38428,42459,58881,54255,53245
45429,50156,40481,44837,61700,56528,55077
48649,53332,44142,49213,66174,60774,59696
46997,51520,43040,48323,64877,60815,59609
46500,51241,43479,48487,64254,60527,61445
46984,51342,43632,49816,65066,60486,61782
45457,49986,42132,48270,62891,58406,61344
43352,47046,38588,43151,57432,54329,57622
42126,45885,36003,39143,51579,49494,51609
40393,43485,33552,35855,46860,45774,45985
38840,42400,31809,33775,44301,44264,42986
37911,41167,31100,32248,42938,43166,41131
37194,40332,30427,31674,42095,42721,40461
36996,40029,30226,31403,41815,42664,40124
37105,40261,30497,31724,42006,43084,40430
38120,41184,32560,34500,44849,45956,41907
40042,43443,36366,39732,51065,51102,45517
45424,49150,41377,45516,57890,56937,52476
47622,52476,44296,48033,63104,60639,59535
49054,53865,46326,49187,65817,62318,61653
49445,54330,46790,49597,66998,61882,61057
46044,49682,42097,44241,60269,55917,55596
44778,48134,39430,41826,56939,53768,52221
45276,49131,39521,42082,56840,53812,51507
45763,49895,40130,43037,57805,54780,52283
47062,51388,41668,45476,60526,57573,54845
49827,54254,45255,49318,64617,61403,59452
47772,52105,44573,48500,63522,59784,59062
47731,52236,44553,48934,63577,59037,61401
48593,52538,44716,50372,64761,59602,62078
47161,50712,42754,49187,63227,58266,61134
44738,46691,39281,44608,57749,54860,57388
43519,45484,36694,40752,51602,50137,50911
41729,43293,34739,37093,46720,46400,45313
40099,41519,33076,35276,44051,43895,41699
38892,40674,32113,33918,42643,42536,39870
38409,40180,31525,32989,42017,41839,39065
38017,39621,31473,32755,41538,41680,38731
37834,39891,31621,33028,41822,41807,38668
38417,41891,33610,35831,44698,43985,40208
40112,45499,37353,40893,51036,48358,44538
45441,50150,42083,46622,57224,55748,52564
48690,52083,44943,49124,61723,59922,58138
50126,53756,46948,50537,63348,61957,59190
50602,54645,47390,50816,63642,61568,58074
46771,50076,42566,45298,57020,56236,52535
45532,48025,40080,42444,54546,54348,48681
46111,48529,40520,43239,55137,54492,47907
46083,49298,41456,44230,55778,55244,48227
47909,50934,43320,46711,57910,57878,50688
50886,53924,47024,51018,61584,61036,55659
48974,51859,46385,49718,61400,59604,56634
48391,51793,45801,49683,60817,60228,58376
48803,52314,46409,51181,61403,60252,59038
47441,50519,45044,49700,60287,58522,58388
44157,46915,41365,45140,56097,54511,54950
42667,45818,39172,41726,51104,50236,48984
41082,43933,36715,38227,46639,46302,42977
39831,42654,35024,36142,44504,44343,39472
38940,41729,33800,34941,42558,43509,37815
38331,41043,33452,34370,41849,43190,36795
38269,40776,33114,34210,41189,42479,36334
38470,41131,33082,34568,41259,42810,36745
39918,43246,34959,37346,42829,44243,38336
42660,46410,38511,42124,47802,48318,42390
47232,50368,42891,47843,55276,55293,49678
49130,52847,45546,50271,60346,60563,55026
50512,54389,47033,51230,62753,62999,56357
51421,54978,47697,51601,62823,63178,55489
47631,50449,42948,46204,56222,57775,50193
45764,48573,40353,43606,53819,55205,46921
46268,49258,40636,43885,54287,55368,46458
46642,49997,41425,44766,55419,56029,46681
47782,51100,43286,46692,57464,59048,49192
51084,54358,46526,50730,61292,63209,53797
49428,52425,45515,49522,60508,61623,54688
48548,51967,45078,49632,60037,61353,56236
49164,52225,45316,50589,60009,61333,56562
47839,50547,43650,48755,58386,59629,56049
44918,47042,40005,44475,54246,54768,52760
43017,45750,38048,41343,49616,50260,47267
41077,43908,35369,38377,45642,46759,41885
40140,42153,34186,36608,43227,44960,38664
39230,41454,33197,35330,41546,43831,36954
38524,40944,32684,34542,40902,43212,36118
38341,40671,32337,34656,40560,42899,35600
38518,41244,32461,34935,40671,43547,35811
40311,43637,34554,37548,42103,46792,37504
42855,46757,38341,42154,46328,52764,41164
47256,51253,43501,47108,53776,58056,48394
48970,52952,46598,49100,59190,61615,53160
50052,54143,48218,50386,61780,63902,54013
50398,55200,48213,50818,62640,64057,53076
46897,51047,43750,45381,56351,57491,47945
45285,49273,41091,42923,54179,54390,45088
45652,50446,41227,43564,54664,54521,44408
46109,51071,41977,44314,55168,55919,44828
47329,52273,44077,46696,58396,58635,47148
50218,55876,47471,50980,62064,62794,51934
48239,53415,45665,49426,60428,62744,52859
47737,52768,44818,49108,59994,62414,54146
48761,53079,45688,49661,60266,62195,54477
47435,51268,44065,47877,58565,60083,54033
44819,47728,41141,44485,53251,55042,51041
43433,46564,38799,41814,48536,50605,45860
41329,44480,36269,38765,44457,46756,40466
39970,42956,34469,36708,42442,45248,37327
39232,42431,33481,35521,41308,44159,35891
38409,41721,33253,34925,40732,43516,35125
38177,41638,32811,34279,40800,43074,34920
38464,41756,32895,33973,41058,43404,35160
40455,43835,35216,35374,43928,46717,37052
43245,46783,39142,39250,49624,52973,40375
47545,51512,44134,46270,55940,58926,47388
48937,53639,47240,49714,60740,63153,51740
49763,55098,48649,51303,63094,65507,52744
50720,55836,48727,51448,64191,65823,51565
47069,51328,43682,46070,57597,59553,46853
45312,49187,41408,44305,54931,56523,43370
46363,49413,41596,44646,55775,56901,42373
47178,50714,42459,45373,56975,57838,42698
48396,52319,44512,47522,59409,60902,45785
51274,55649,48086,51288,63345,65372,51436
49120,53354,47036,49603,62070,64567,52234
48483,52760,46314,49029,61244,63548,52811
49608,53503,46839,49748,61258,63217,53520
47935,52004,45158,48144,59598,60713,53231
45082,48253,42011,44584,54341,55630,50497
43532,46745,40091,41965,49376,50310,45403
41693,45113,37716,38785,45776,46421,39938
40159,43469,35924,36839,43751,44494,36415
39436,42609,35161,35481,42192,43546,34574
38931,42135,34463,34987,41234,42988,33787
38712,41780,34220,34650,41001,42795,33495
38927,41768,34017,34814,41350,43360,33608
40604,43787,35494,36159,44347,46822,34926
43509,46916,38775,40005,49702,52587,37829
47573,51353,44805,46438,55884,58762,45291
49502,53388,48192,49508,60203,63041,50531
50676,54613,49668,51156,62367,65153,52041
51493,54961,49501,51400,63529,65714,51088
47503,50482,44413,46113,56724,59269,47392
45398,49191,42141,43915,54519,56158,46614
46420,49660,42551,44653,55256,56981,48310
46885,50200,43298,45516,56542,57961,51318
48344,52437,45071,47773,59038,60978,54808
51259,55596,48332,51118,63249,65572,54166
49140,53623,47447,49038,62118,64582,48256
48346,52767,47152,48892,61226,63867,48023
49450,52941,47490,49832,61542,63975,49688
48401,51311,46024,48204,59938,61625,50072
45632,48370,42738,44546,55033,56834,48965
44380,46941,40816,41454,49782,52058,46635
42396,44844,37976,38515,45647,47720,42427
41200,43423,35971,36668,43548,45945,37476
40613,42359,35209,35724,42288,44751,35123
40038,41751,34577,34984,41938,44027,34530
39573,41420,34151,34823,41626,44172,33898
39690,41355,34427,35051,42074,44552,34009
41069,42382,35321,37459,45127,47620,35500
43983,45166,38431,42427,50634,53680,38314
48098,51073,44309,47819,57361,59859,45671
49963,54110,47049,50282,62123,64381,49907
51066,55234,48715,51555,63638,66439,48046
51540,55513,48517,52162,63985,66256,43872
48035,50984,43678,46400,56836,58951,39494
46070,49544,42103,44204,53959,55538,37175
46846,49994,42820,45077,54508,55942,36608
46859,50360,43314,46128,55460,56985,37279
48581,51876,44877,48047,57799,59340,41497
51715,54596,47509,51717,61230,63444,47961
48834,52274,46287,50523,59875,62634,45839
47873,51887,46406,49702,59458,62182,46402
48069,52380,47223,49945,60077,62975,47695
46944,51019,45533,47798,59011,61247,47559
44548,48087,41864,43963,54496,56984,45567
43306,47216,39501,41426,49804,51621,41993
41810,44844,36891,38740,45577,47965,38450
40564,43477,35450,37610,43264,46214,36024
39545,42081,34943,36317,42065,44905,34135
38981,41501,34516,35626,40907,44639,33480
38411,41341,34264,35332,40656,44312,32940
38242,41416,34539,35864,41204,44872,33536
39260,42540,36854,38471,43892,48293,34867
41491,45415,41054,43540,48825,54153,37854
46679,50643,45424,48491,55121,61076,45636
49112,53721,48204,50450,60729,65258,50713
50005,54968,49872,51752,63719,67430,49592
50423,55595,50215,51481,64115,67694,45839
47089,51024,45101,46306,58487,60341,40856
45703,49510,42835,44086,54718,57594,38521
46740,50555,43556,44664,55021,57574,38209
47100,51168,44853,45714,55835,58244,39166
48420,52359,46628,47883,58286,60705,42561
51395,55160,49719,51245,63052,66527,47479
49361,52531,48563,49868,61284,65361,46220
48395,51983,47981,49764,60542,64569,46601
49501,52912,48061,50027,61445,64587,47912
48121,50808,46276,47877,59866,62356,47953
45827,47296,42482,44412,54407,57919,46433
44823,45958,40588,42113,49138,52632,43039
42994,43727,38358,39622,44727,48798,38977
41321,42590,37242,38189,42855,46866,36551
40696,41604,36476,37158,41578,45127,34907
39898,40596,35611,36772,40588,44472,33743
39467,40459,35097,36203,40306,44308,33839
39554,40587,35516,36480,40656,44838,33976
40583,43161,37648,39238,43786,46970,34878
42609,46558,41532,44241,50119,51974,37587
47365,51195,46130,49253,56318,60053,44683
49876,53070,49011,51813,60029,65388,49810
51459,54475,50797,53298,61998,67916,49884
51999,55566,51406,53864,62275,68447,46670
48608,51236,45827,48421,55509,61436,41936
47030,49419,43587,46184,52973,58835,39632
47988,50291,44685,46798,53556,58762,39047
48126,50402,45519,47597,54858,59236,39957
49739,52239,47076,49844,57053,61886,43015
52324,55159,50571,53440,60782,66462,47486
49628,53180,49446,51535,60105,65483,46572
48731,52416,48703,51177,59828,64740,47090
49817,52828,49087,51442,60304,64910,48406
48614,50879,47070,49198,58369,62917,48507
45531,47260,43398,45456,54789,58677,46458
43996,46230,41587,43066,50000,53883,42718
42111,43966,39350,40155,45940,49807,38917
40641,42772,37729,38705,43437,47790,36208
39736,41729,36831,37512,41767,46214,34980
39377,41334,36385,36920,41065,45680,34785
38848,41104,36159,36529,40615,44794,34491
39233,41162,36418,36972,40820,45277,34703
40973,43503,38710,39187,42623,46922,36106
44297,47048,42571,44166,47338,51671,38334
48313,51447,47252,48750,54979,59797,45445
50113,53427,49716,51283,59614,65233,50295
51337,54805,51151,52828,61676,67758,50794
52497,55559,52009,53590,62134,67552,48649
48718,51159,46444,48866,56212,60928,43616
46390,49325,43938,46508,54494,58843,41078
47657,50278,44819,47224,55004,59841,40713
47967,50978,45501,48115,55623,60350,41604
49497,52445,47744,50864,57880,63078,44498
52577,55718,50945,54687,62474,66997,49101
50306,53544,49232,52955,61751,65413,49007
49432,52881,48545,52303,60017,65310,49324
50158,53378,49158,52825,59098,65985,49738
48731,51594,47211,50821,57451,63719,49465
45625,47761,43470,46421,53333,58429,47111
44439,46386,41772,43769,49047,53402,43450
42678,44305,39767,40616,45229,49406,39703
41387,42799,38128,38831,43107,47156,37286
40806,41704,37202,37789,41637,46132,35411
40256,41196,36802,36896,40786,45524,34554
39539,41430,36294,36524,39955,45183,34319
39634,41252,36607,36727,40381,45943,34572
40894,43227,38917,39106,41950,49465,35653
43868,46810,43267,43607,45939,55527,38452
47665,51017,48088,49218,53412,61774,44898
49426,53341,50326,52796,59173,65762,50342
51730,54939,51158,54465,61670,68065,51805
51930,55690,51547,54707,61799,68073,50294
48287,51081,45947,49149,55509,60666,45402
46066,49433,43740,47076,53769,58298,42860
47402,50113,44513,47561,54461,58921,42598
48013,50968,45620,48243,55391,60121,43344
49209,52240,47312,50695,58997,63068,46382
52341,55001,50136,54640,62435,67323,51066
50294,53487,49024,52934,60205,66210,51084
49557,53205,48724,51983,59419,66023,51329
50845,53752,49494,52361,59687,66042,51344
49467,51598,47677,50403,57635,63154,50417
46204,47900,43781,47060,52138,58145,47821
45005,46920,42092,44622,47107,53423,43657
42791,44614,39870,41399,43195,49060,39636
41706,43246,38570,39454,41325,47067,37161
40797,42335,37278,37953,39824,45921,35687
40294,41581,36856,37187,39115,45396,35017
40028,41531,36705,36787,38969,45088,34784
40146,41778,36891,35855,39615,45607,34967
42192,44162,38933,37432,42919,49370,36068
45413,47384,43486,42301,48662,55572,38926
49230,51152,48561,49059,54725,61592,45604
51079,52881,50608,51775,58669,65685,50853
52072,54088,51660,53162,60974,67502,52742
52480,54879,51889,53558,61276,67716,51890
49099,50516,46217,48376,54654,60717,47183
47044,48580,44541,46887,52328,58172,44326
47548,50002,45385,47565,53203,58884,43899
48506,50389,46230,48271,54369,60157,44605
49991,51959,48022,50027,56411,62535,47766
53115,55109,51600,53350,59776,66993,52876
50998,52278,50432,51920,59212,65724,53026
50198,51961,49644,51545,59099,65402,53126
51570,52980,49851,51921,59761,65618,53026
50044,51035,47967,49680,57756,63826,51750
47199,47648,44707,46317,53278,58765,48669
45379,46041,42931,43991,48846,53654,44226
43019,43894,40971,41138,44739,49788,39913
41756,42624,39004,39582,42598,47889,37312
40679,42000,37723,38341,41445,46819,35981
40174,41418,37445,37469,40752,45885,35278
40409,41105,37013,37299,40457,45599,34932
40607,41096,37132,37234,40781,46387,35371
42409,43590,38559,38541,44330,49894,36988
45603,47118,42131,42640,50228,56873,40526
49547,51275,47417,49204,55612,63168,47497
51128,53204,50316,52231,59017,66698,52504
52260,54983,51640,54002,60935,68532,54967
52678,55983,51906,54165,60875,68899,54646
48918,51335,46945,48441,54552,61471,49130
47130,49411,45397,47260,52039,58773,45724
48036,50307,46028,47984,52426,59680,45074
49032,50993,46442,48212,53819,60684,46329
50348,52514,48267,50184,55953,63118,49521
53076,56243,51583,53595,59038,67529,55698
51279,54012,50046,51408,58742,66228,56368
50098,53045,49262,51178,58171,65524,56279
51005,53185,49746,52382,58891,65768,55583
49259,51564,47899,50011,57023,63619,54166
46861,48115,44567,45829,52722,58994,50460
45387,46762,42879,42634,48065,54194,45706
43428,44747,41159,40008,44488,50005,41424
41629,43257,39260,38386,42339,47555,38652
40595,42145,38226,37415,41269,46378,37373
40092,41549,37595,36836,40395,45873,36723
39976,41513,37016,36492,40152,45542,36324
40180,41613,37156,37046,40395,46316,36473
42123,42481,38357,39861,43826,49966,38006
45098,45811,41544,44726,49735,56147,42227
48881,51472,47673,49805,54711,62363,49565
50941,53956,50728,53024,57852,66476,54366
52024,54810,51846,54421,59888,68610,57213
52503,55068,52171,54925,60591,68271,57153
48354,50795,46872,49572,53724,61095,51553
46663,49534,44993,47221,51802,58306,48076
47816,50230,45664,47968,52775,59119,47584
48407,50738,46680,48655,54034,59909,48559
49548,52255,48763,50548,55982,62784,51729
52781,54862,51455,54265,59440,66776,57195
50885,52818,50192,52435,58979,65513,57649
49883,52008,49822,51818,58418,64771,57763
50321,52678,50684,52522,59206,65234,57304
48669,50832,48596,50453,57247,62964,55895
46271,47874,44785,46622,52909,58175,51981
44864,46829,42983,43723,48412,53237,46995
42822,44401,40792,41009,44725,49367,42718
41636,42937,39267,39362,42820,47437,40074
40739,41974,38461,37962,41444,46048,38943
40243,41522,38171,37307,40847,45360,38287
39901,41053,37902,37262,40733,45222,37918
39800,41027,38135,37391,41278,45915,38343
41336,41902,40751,39713,44435,49535,39902
43765,44831,44575,45076,50198,55892,43900
48729,50411,49236,49938,55899,61810,51346
50834,52750,51322,52622,59294,65886,56691
51739,53891,53251,53944,60995,67939,58607
51909,54064,53310,54386,61411,68125,58213
48172,50105,48127,48665,54634,61457,52310
47088,48950,45746,46528,52334,59036,48772
48186,49633,46816,47156,53111,60002,48484
48697,49775,47455,47936,54453,61012,48664
50224,51235,49087,49861,56751,64147,51562
53282,53625,52280,53618,59995,68455,57367
50903,51171,51526,52660,59099,66688,57804
49708,50930,50864,51726,58240,65547,58004
50453,52238,51181,52637,58635,65406,57078
48988,50552,49157,50575,56853,63479,55799
46418,46836,45314,46578,52423,58902,51990
44835,45622,43384,44041,48298,54074,47459
42813,43317,41058,41261,44370,49998,42600
41619,41574,39689,39478,42454,47972,40559
40283,40877,38861,38342,41143,46694,38680
39736,40300,38312,37626,40747,45739,38333
39534,39784,38135,37406,40519,45306,38038
39558,39875,38244,37762,40968,45443,38637
40658,42572,40750,40471,44269,47193,40405
43405,46357,44841,45583,50322,52463,44745
48176,50569,49432,50303,55837,59964,52833
50428,52275,51985,52549,59502,65008,57145
51341,53532,53841,53905,61513,67032,58697
51742,54339,54006,54484,61763,67572,58601
48144,50200,48379,48814,55137,61089,52702
46840,48325,46512,46754,52534,58866,50021
47746,49004,46963,47429,53466,59733,50042
48104,49668,48241,47974,54509,60428,50787
49674,51044,49899,50565,56884,63413,54046
51629,53941,53112,54128,61131,68092,58758
49137,51450,52017,52666,60136,66249,59038
48921,50741,51154,51848,58986,65164,59314
50395,51891,51850,52667,59232,64866,58206
49041,50052,49643,50273,57381,63135,56367
46340,46662,45949,46667,53305,58411,52783
45135,45488,44172,44604,49126,53606,48191
42885,43355,42087,41950,45635,49591,43777
41685,42284,40662,39825,43613,47312,41337
40884,41525,39604,38803,42184,46006,39766
40461,41150,39019,37845,41401,45263,38912
40396,40690,38964,37858,41134,44716,38800
40480,41004,39009,37962,40992,45076,39068
42157,43077,41557,40904,42518,46597,40837
45279,46448,46030,45239,46810,52303,44868
49350,50320,50381,49677,53537,60382,53311
50789,51989,52138,52532,58128,65664,58868
51952,53343,53935,53949,60085,68124,61235
52510,53882,54427,54811,60310,68510,60665
48705,49207,49114,49969,54161,61473,54386
47109,47533,47125,47013,52231,59741,51309
48059,48326,47757,47810,52745,60465,51505
48226,48959,48569,48477,53489,61575,52400
49364,50182,50145,50306,55685,64405,55364
52006,52901,53139,53884,59241,67855,60492
49531,51124,51526,52584,58221,66215,60559
48659,50480,50629,51859,57422,65616,60046
49448,51522,51621,52307,58216,66568,58744
47997,49721,49655,50417,56311,63891,57037
45640,46112,46044,46571,52765,58797,53280
43936,44759,44606,44169,48506,53775,48207
42619,42802,42464,41406,45017,49715,44308
41382,41616,41200,39922,42498,47582,42086
40395,40650,40444,38783,41148,46381,40443
40064,40169,39986,37910,40505,45543,39668
39815,39871,39553,37696,40189,45812,39106
39605,40011,39606,37938,40528,46528,39537
41643,42257,42097,40669,42326,50280,40933
44714,45739,46124,45723,46565,56712,44985
48583,49816,50682,50264,53450,62799,53115
49781,51199,52993,51957,58367,67017,59196
50816,52217,54297,53439,60710,68864,61639
51360,52914,54536,54093,60995,68940,61833
47638,48512,48639,48269,54624,61750,54902
45666,47115,47404,46195,52025,58866,52498
46094,48159,48348,47122,52673,60059,52556
46708,48493,49351,48211,53528,61127,53190
48382,49544,51209,49889,56223,63522,56247
50915,52357,54278,53269,59408,68516,61708
49006,50691,52934,51983,57588,67287,61423
48596,50453,51887,51350,57152,66156,60375
49939,51657,52791,52305,58152,67215,59412
48526,49742,50531,50133,56434,64482,57770
45610,46144,46813,46730,52048,59800,54156
44057,44906,45229,44775,47999,54648,48933
41889,43004,42373,41932,44200,50547,44872
40966,42020,40721,40187,42369,48435,42274
40209,41236,40005,39181,41208,47205,40438
40154,40571,39417,38316,40584,46652,39658
40122,40232,39424,37970,40114,46286,39495
40411,40211,39775,37791,40842,46991,40002
42576,42905,41983,39978,44090,50553,41355
46069,46061,46307,44497,50255,57226,44347
49574,49300,50637,50148,55214,62775,51650
51031,51215,52862,52717,58543,66354,58374
52323,52844,53995,54259,60496,68137,61308
